ID,Year,CIUDAD,Counts,DATE_DUE,DATE_DELIVERED,Link
203,2014,Baranoa,874247227,19/03/2015,05/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-146766
204,2014,Baranoa,3882251568,02/03/2015,01/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3969884
205,2013,Barbosa,1024717883,03/01/2014,05/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4261747
206,2015,Barbosa,633204986,27/06/2015,26/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-131723
207,2013,Barranca de Upia,768368143,17/12/2013,19/02/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-131724
208,2014,Barranca de Upia,739461942,26/01/2015,27/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144868
209,2011,Barrancabermeja,17810429102,27/08/2013,28/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-140119
210,2011,Barrancabermeja,1154551612,23/07/2012,24/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3787417
211,2012,Barrancabermeja,1160616970,17/12/2012,17/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4290940
212,2013,Barrancabermeja,5862637671,14/10/2013,15/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-123389
213,2013,Barrancabermeja,720967663,07/02/2014,08/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3745373
214,2013,Barrancabermeja,5605763400,05/02/2014,07/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3620939
215,2013,Barrancabermeja,1997517592,31/01/2014,02/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3638700
216,2013,Barrancabermeja,657947415,29/08/2013,30/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4137709
217,2014,Barrancabermeja,2108231497,22/10/2015,22/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145305
218,2014,Barrancabermeja,906233949,21/02/2015,22/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3936062
219,2014,Barrancabermeja,1060366831,27/09/2014,29/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4151630
220,2014,Barrancabermeja,584941529,06/09/2015,08/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3595968
221,2014,Barrancabermeja,465920204,11/07/2014,12/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3941635
222,2014,Barrancabermeja,480158200,29/11/2014,30/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3942362
223,2014,Barrancabermeja,260107963,07/02/2015,09/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3540057
224,2014,Barrancabermeja,360802692,11/09/2014,12/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4122235
225,2015,Barrancabermeja,7236306223,29/02/2016,30/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3931071
226,2015,Barrancabermeja,2864004225,10/07/2015,11/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4174733
227,2015,Barrancabermeja,4230055845,11/06/2015,12/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-141769
228,2011,Barrancas,16241379279,25/07/2012,25/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3640577
229,2013,Barrancas,3004525874,26/08/2014,25/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4219854
230,2014,Barrancas,264840299,06/04/2015,05/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130997
231,2015,Barrancas,377000000,11/08/2015,12/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130993
232,2013,Barranquilla,687260284,06/05/2013,04/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145627
233,2010,Barranquilla,129808938,30/12/2010,29/01/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3607191
234,2010,Barranquilla,113523609,06/01/2011,06/09/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4424841
235,2012,Barranquilla,268869919,11/08/2012,12/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3849518
236,2013,Barranquilla,872651000,25/04/2014,24/06/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136670
237,2015,Barranquilla,1038999971,21/10/2015,23/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3502760
238,2014,Barranquilla,597807904,01/01/2016,01/07/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-132901
239,2012,Barranquilla,672476687,31/12/2013,01/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-141481
240,2012,Barranquilla,453376865,31/12/2013,01/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3747949
241,2010,Barranquilla,93143439,20/02/2011,22/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4220276
242,2010,Barranquilla,66456260,27/02/2011,29/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4408858
243,2010,Barranquilla,66438842,27/02/2011,29/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3897537
244,2015,Barranquilla,65072674,07/09/2015,09/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139233
245,2013,Barranquilla,13438082393,05/02/2015,07/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130305
246,2013,Barranquilla,5143331154,15/01/2015,15/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136032
247,2014,Barranquilla,408943732,22/06/2015,22/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-131961
248,2010,Barranquilla,8011238317,31/10/2012,03/01/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4001641
249,2011,Barranquilla,27462017194,16/10/2011,16/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3722882
250,2011,Barranquilla,10273926028,20/10/2013,20/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3600916
251,2013,Becerril,6370720101,06/06/2014,05/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139820
252,2014,Becerril,709205052,25/12/2014,25/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136153
253,2014,Belalcazar,278653037,24/01/2015,25/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145760
254,2014,Belalcazar,153751174,10/01/2015,10/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144599
255,2014,Belalcazar,137454440,05/01/2015,06/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-133058
256,2010,Belin,1825698389,30/10/2010,31/12/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-143410
257,2010,Belin,77478545,13/04/2011,12/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-147366
258,2010,Belin,72155430,04/02/2011,06/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3918065
259,2011,Belin,170000043,20/01/2012,21/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4246211
260,2014,Belin,1231052315,19/11/2014,21/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-129218
261,2010,Belin,130755156,23/09/2010,24/10/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-131615
262,2011,Belin,256026055,09/11/2011,11/12/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-129639
263,2011,Belin,104384025,15/12/2011,16/02/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130253
264,2012,Bello,219832150,18/01/2013,19/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130237
265,2013,Bello,422849454,29/04/2014,27/08/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4317307
266,2014,Bello,3499914628,21/03/2015,22/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139242
267,2014,Bello,3748339171,14/06/2015,14/10/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4385409
268,2015,Bello,3999461664,13/12/2015,14/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3763466
269,2014,Belmira,1041641351,12/07/2014,10/09/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139262
270,2014,Belmira,780863746,02/12/2014,02/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-128254
271,2010,Betiitiva,214503309,29/09/2010,30/11/2010,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144726
272,2011,Betulia,174792855,19/01/2012,23/03/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4061299
273,2015,Betulia,119764128,11/08/2015,12/09/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3881335
274,2012,Bituima,175273623,15/12/2012,15/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3763565
275,2011,Boavita,1739495799,28/07/2012,28/11/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145810
276,2013,Bochalema,731452779,31/01/2014,01/04/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-134650
277,2014,Bogota,1095348031,11/02/2015,12/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4005352
278,2015,Bogota,1537760726,29/01/2016,29/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-127889
279,2014,Bogota,109060996,20/02/2015,21/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-151404
280,2015,Bogota,763626272,31/12/2015,31/05/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3493404
281,2015,Bogota,701162556,31/12/2015,31/05/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-135460
282,2015,Bogota,183039779,31/12/2015,31/05/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136895
283,2015,Bogota,1011523538,08/01/2016,09/04/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136129
284,2015,Bogota,1007447863,08/01/2016,09/04/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-141185
285,2015,Bogota,636061205,08/01/2016,09/04/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4344364
286,2015,Bogota,171117101,08/01/2016,09/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4097536
287,2012,Bogota,5342915150,03/12/2012,04/09/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4073343
288,2013,Bogota,523607920,05/01/2014,06/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4234409
289,2013,Bogota,695608050,30/12/2013,31/05/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-138373
290,2015,Bogota,419715000,29/12/2015,15/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3582626
291,2013,Bogota,1037238955,23/04/2014,23/02/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3696681
292,2010,Bogota,448614160,07/04/2011,07/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3581956
293,2010,Bogota,439935297,09/04/2011,09/05/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3696783
294,2012,Bogota,3037059344,11/06/2013,12/08/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3619244
295,2010,Bogota,1460399784,07/02/2011,08/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-4446697
296,2012,Bogota,32622115385,15/05/2014,14/10/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3988307
297,2015,Bogota,2723178730,30/09/2015,01/11/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3946834
298,2015,Bogota,7116812587,20/12/2015,22/06/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3678487
299,2014,Bogota,636726998,19/02/2015,20/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145077
300,2015,Bogota,2310625436,30/12/2015,01/02/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-140370
301,2011,Bogota,13971986642,26/06/2012,06/09/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130286
302,2012,Bogota,11917789023,20/12/2012,21/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130474
303,2012,Bogota,8921034412,20/12/2012,21/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3752508
304,2012,Bogota,183986378,07/11/2012,08/12/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3691507
305,2013,Bogota,73493584539,20/04/2015,20/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-3782317
306,2013,Bogota,62319691482,14/01/2015,16/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2697296
307,2013,Bogota,57584855149,17/01/2015,17/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144627
308,2013,Bogota,21138350400,02/08/2014,02/11/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3617700
309,2015,Bogota,974717031,29/12/2015,29/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130556
310,2015,Bogota,639222685,29/12/2015,29/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-128944
311,2015,Bogota,506003665,29/12/2015,29/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3582142
312,2015,Bogota,317493438,29/12/2015,29/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4040996
313,2011,Bogota,239040779,14/02/2012,15/06/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-139704
314,2013,Bogota,1379847515,19/03/2015,17/06/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-143878
315,2014,Bogota,46437903,31/12/2014,30/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3974263
316,2011,Bogota,566346776,16/07/2012,16/10/2012,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-4318742
317,2012,Bogota,8468661330,07/12/2012,08/06/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-13-4034961
318,2012,Bogota,6169874615,14/12/2012,15/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-130551
319,2014,Bogota,395401637,15/12/2014,15/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-144774
320,2014,Bogota,253540763,14/02/2015,17/05/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136826
321,2015,Bogota,942537734,31/05/2015,01/07/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145577
322,2014,Bogota,417990019,30/04/2015,29/08/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-146324
323,2011,Bogota,8444481088,27/02/2013,29/04/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-12-3574680
324,2011,Bogota,6355528964,29/10/2012,30/01/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-137663
325,2013,Bogota,997805886,15/07/2015,14/12/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-136238
326,2012,Bogota,469392019,08/03/2013,08/07/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3754491
327,2014,Bogota,306898429,14/03/2015,14/04/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-1-120087
328,2010,Bogota,1200130907,22/03/2011,21/04/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3457549
329,2010,Bogota,980602933,19/01/2011,20/03/2011,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3823638
330,2012,Bogota,62179410140,04/12/2014,06/03/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-145707
331,2012,Bogota,1829771330,19/02/2013,21/03/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3621526
332,2012,Bogota,1522963922,21/12/2012,21/02/2013,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-11-3621526
333,2014,Bogota,295279438,27/12/2014,28/01/2015,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-1-147206
334,2012,Bogota,19365529056,15/11/2013,15/03/2014,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=15-4-3736203
335,2015,Bogota,9521711470,24/12/2015,25/03/2016,https://www.contratos.gov.co/consultas/detalleProceso.do?numConstancia=14-11-2999064
